ID_Karyawan,USIA,Generasi,Status Pegawai New,Tingkatan Jabatan,Jabatan,Unit Bisnis,Lokasi Kerja,"Tgl Mulai Bekerja
(Dd/Mm/Yyyy) New",Rincian Masa Kerja New,Tanggal Berakhir Kontrak,Status Terminasi,Tanggal Terminasi (Dd/Mm/Yyyy),Status_Label,Is_Resign,Tingkatan_Jabatan_New,USIA_CLEAN,Usia_Masuk,Lokasi Kerja Group
KFA-27487,"26 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA MERCHANDISE,Bogor,BM BOGOR,2022-10-01,3.0,2025-10-02,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27488,"31 Tahun, 1 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF.0628 Suka Hati,2021-01-31,4.0,2026-01-30,AKTIF,,AKTIF,0,5,31.0,30.666666666666668,OTHER_LOCATION
KFA-27489,"34 Tahun, 4 Bulan",Millennials,PKWTT,SUPERVISOR,PHARMACY MANAGER,Bogor,KF 1365 Pasir Kuda,2010-10-01,15.0,,AKTIF,,AKTIF,0,4,34.0,32.75,OTHER_LOCATION
KFA-27490,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0007 Juanda,2024-12-11,1.0,2025-12-10,AKTIF,,AKTIF,0,5,27.0,26.916666666666668,KF.0007 Juanda
KFA-27491,"34 Tahun, 0 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF.0362 CIBINONG,2016-01-01,9.0,,AKTIF,,AKTIF,0,3,34.0,33.25,OTHER_LOCATION
KFA-27492,"26 Tahun, 3 Bulan",Generasi Z,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2017-09-01,8.0,,AKTIF,,AKTIF,0,5,26.0,25.333333333333332,KF.0007 Juanda
KFA-27493,"32 Tahun, 4 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF 1155 Katili,2024-09-01,1.0,2026-08-31,AKTIF,,AKTIF,0,5,32.0,31.916666666666668,OTHER_LOCATION
KFA-27494,"26 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0050,2022-07-04,3.0,2026-07-04,AKTIF,,AKTIF,0,5,26.0,25.75,KF.0050
KFA-27495,"27 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1157 Bojong Gede,2022-02-28,3.0,2026-02-27,AKTIF,,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-27496,"34 Tahun, 3 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0113 Tajur Lama,2012-10-03,13.0,,AKTIF,,AKTIF,0,5,34.0,32.916666666666664,OTHER_LOCATION
KFA-27497,"28 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0050,2023-02-14,2.0,2026-02-13,AKTIF,,AKTIF,0,5,28.0,27.833333333333332,KF.0050
KFA-27498,"29 Tahun, 6 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1156 Gunung Putri,2014-05-06,11.0,,AKTIF,,AKTIF,0,5,29.0,28.083333333333332,OTHER_LOCATION
KFA-27499,"27 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0050,2022-11-16,3.0,2025-11-16,AKTIF,,AKTIF,0,5,27.0,26.75,KF.0050
KFA-27500,"55 Tahun, 2 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Bogor,KF.0007 Juanda,1996-04-01,29.0,,AKTIF,,AKTIF,0,5,55.0,52.583333333333336,KF.0007 Juanda
KFA-27501,"35 Tahun, 9 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF.0110,2015-01-01,10.0,,AKTIF,,AKTIF,0,3,35.0,34.166666666666664,OTHER_LOCATION
KFA-27502,"27 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF 1156 Gunung Putri,2023-11-27,2.0,2025-11-27,AKTIF,,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-27503,"27 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2021-12-26,4.0,2025-12-26,AKTIF,,AKTIF,0,5,27.0,26.666666666666668,KF.0007 Juanda
KFA-27504,"47 Tahun, 4 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,1999-02-01,26.0,,AKTIF,,AKTIF,0,5,47.0,44.833333333333336,KF.0007 Juanda
KFA-27505,"46 Tahun, 3 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2001-10-01,24.0,,AKTIF,,AKTIF,0,5,46.0,44.0,KF.0007 Juanda
KFA-27506,"30 Tahun, 6 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA ADM HUTANG DAGANG,Bogor,BM BOGOR,2015-08-01,10.0,,AKTIF,,AKTIF,0,5,30.0,29.166666666666668,OTHER_LOCATION
KFA-27507,"25 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0007 Juanda,2025-07-01,0.0,2026-06-30,AKTIF,,AKTIF,0,5,25.0,25.0,KF.0007 Juanda
KFA-27508,"26 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2022-01-24,3.0,2026-01-23,AKTIF,,AKTIF,0,5,26.0,25.75,KF.0007 Juanda
KFA-27509,"26 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1157 Bojong Gede,2024-10-26,1.0,2025-10-24,AKTIF,,AKTIF,0,5,26.0,25.916666666666668,OTHER_LOCATION
KFA-27510,"28 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0110,2023-05-15,2.0,2026-05-14,AKTIF,,AKTIF,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-27511,"24 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0110,2024-11-08,1.0,2025-11-08,AKTIF,,AKTIF,0,5,24.0,23.916666666666668,OTHER_LOCATION
KFA-27512,"29 Tahun, 10 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0595 Tajur Baru,2013-06-03,12.0,,AKTIF,,AKTIF,0,5,29.0,28.0,OTHER_LOCATION
KFA-27513,"24 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2022-11-02,3.0,2025-11-01,AKTIF,,AKTIF,0,5,24.0,23.75,KF.0007 Juanda
KFA-27514,"24 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1251 Semplak,2022-06-30,3.0,2026-06-29,AKTIF,,AKTIF,0,5,24.0,23.75,OTHER_LOCATION
KFA-27515,"25 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1102 Cipayung Bogor,2025-02-27,0.0,2026-02-27,AKTIF,,AKTIF,0,5,25.0,25.0,OTHER_LOCATION
KFA-27516,"51 Tahun, 10 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA REFRAKSIONIS,Bogor,KF.0007 Juanda,2000-08-01,25.0,,AKTIF,,AKTIF,0,5,51.0,48.916666666666664,KF.0007 Juanda
KFA-27517,"36 Tahun, 1 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0348 Dramaga,2008-12-01,17.0,,AKTIF,,AKTIF,0,5,36.0,34.583333333333336,OTHER_LOCATION
KFA-27518,"27 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1339 Cilendek,2023-12-26,2.0,2025-12-26,AKTIF,,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-27519,"27 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0348 Dramaga,2023-08-03,2.0,2026-08-02,AKTIF,,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-27520,"23 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0007 Juanda,2025-06-03,0.0,2026-06-02,AKTIF,,AKTIF,0,5,23.0,23.0,KF.0007 Juanda
KFA-27521,"26 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2022-04-30,3.0,2026-04-30,AKTIF,,AKTIF,0,5,26.0,25.75,KF.0007 Juanda
KFA-27522,"26 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1365 Pasir Kuda,2023-12-29,2.0,2025-12-29,AKTIF,,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-27523,"26 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2021-06-30,4.0,2026-06-29,AKTIF,,AKTIF,0,5,26.0,25.666666666666668,KF.0007 Juanda
KFA-27524,"33 Tahun, 11 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0628 Suka Hati,2010-08-05,15.0,,AKTIF,,AKTIF,0,5,33.0,31.75,OTHER_LOCATION
KFA-27525,"24 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0595 Tajur Baru,2023-10-25,2.0,2025-10-25,AKTIF,,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-27526,"32 Tahun, 8 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF.0348 Dramaga,2018-03-26,7.0,,AKTIF,,AKTIF,0,3,32.0,31.416666666666668,OTHER_LOCATION
KFA-27527,"28 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 0859 Sukaraja,2021-10-26,4.0,2025-10-26,AKTIF,,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-27528,"24 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0362 CIBINONG,2023-10-16,2.0,2025-10-15,AKTIF,,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-27529,"25 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 1107 Cibanteng,2023-12-06,2.0,2025-12-06,AKTIF,,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-27530,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0628 Suka Hati,2022-04-30,3.0,2026-04-30,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27531,"25 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0050,2025-05-11,0.0,2025-11-10,AKTIF,,AKTIF,0,5,25.0,25.0,KF.0050
KFA-27532,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0348 Dramaga,2024-02-04,1.0,2026-02-03,AKTIF,,AKTIF,0,5,29.0,28.916666666666668,OTHER_LOCATION
KFA-27533,"32 Tahun, 1 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2015-02-01,10.0,,AKTIF,,AKTIF,0,5,32.0,31.166666666666668,KF.0007 Juanda
KFA-27534,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF 0922 Cileungsi,2022-01-31,3.0,2026-01-31,AKTIF,,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-27535,"48 Tahun, 6 Bulan",Generasi X,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF 0859 Sukaraja,2003-04-01,22.0,,AKTIF,,AKTIF,0,3,48.0,46.166666666666664,OTHER_LOCATION
KFA-27536,"28 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0362 CIBINONG,2021-11-08,4.0,2025-11-07,AKTIF,,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-27537,"25 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,Apoteker Pendamping,Bogor,KF.0110,2025-02-04,0.0,2026-02-04,AKTIF,,AKTIF,0,5,25.0,25.0,OTHER_LOCATION
KFA-27538,"33 Tahun, 0 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA ADM PIUTANG,Bogor,BM BOGOR,2010-02-01,15.0,,AKTIF,,AKTIF,0,5,33.0,31.75,OTHER_LOCATION
KFA-27539,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0362 CIBINONG,2023-11-27,2.0,2025-11-27,AKTIF,,AKTIF,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-27540,"51 Tahun, 4 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Bogor,KF.0007 Juanda,2008-02-01,17.0,,AKTIF,,AKTIF,0,5,51.0,49.583333333333336,KF.0007 Juanda
KFA-27541,"45 Tahun, 1 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2000-08-16,25.0,,AKTIF,,AKTIF,0,5,45.0,42.916666666666664,KF.0007 Juanda
KFA-27542,"32 Tahun, 7 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0628 Suka Hati,2012-01-02,13.0,,AKTIF,,AKTIF,0,5,32.0,30.916666666666668,OTHER_LOCATION
KFA-27543,"30 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 0922 Cileungsi,2024-01-28,1.0,2026-01-27,AKTIF,,AKTIF,0,5,30.0,29.916666666666668,OTHER_LOCATION
KFA-27544,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0595 Tajur Baru,2023-12-26,2.0,2025-12-26,AKTIF,,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-27545,"31 Tahun, 6 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0110,2011-12-01,14.0,,AKTIF,,AKTIF,0,5,31.0,29.833333333333332,OTHER_LOCATION
KFA-27546,"27 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0050,2025-06-19,0.0,2025-12-18,AKTIF,,AKTIF,0,5,27.0,27.0,KF.0050
KFA-27547,"39 Tahun, 9 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF.0007 Juanda,2009-08-01,16.0,,AKTIF,,AKTIF,0,3,39.0,37.666666666666664,KF.0007 Juanda
KFA-27548,"28 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF 1154 Parung,2021-06-26,4.0,2026-06-25,AKTIF,,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-27549,"26 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1365 Pasir Kuda,2023-10-12,2.0,2025-10-12,AKTIF,,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-27550,"28 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0348 Dramaga,2025-04-17,0.0,2025-10-16,AKTIF,,AKTIF,0,5,28.0,28.0,OTHER_LOCATION
KFA-27551,"26 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2021-11-08,4.0,2025-11-07,AKTIF,,AKTIF,0,5,26.0,25.666666666666668,KF.0007 Juanda
KFA-27552,"28 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 1154 Parung,2023-03-15,2.0,2026-03-13,AKTIF,,AKTIF,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-27553,"22 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0110,2025-02-17,0.0,2026-02-16,AKTIF,,AKTIF,0,5,22.0,22.0,OTHER_LOCATION
KFA-27554,"26 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0348 Dramaga,2024-02-02,1.0,2026-02-01,AKTIF,,AKTIF,0,5,26.0,25.916666666666668,OTHER_LOCATION
KFA-27555,"26 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 0922 Cileungsi,2022-10-05,3.0,2025-10-04,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27556,"25 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2025-03-06,0.0,2025-09-05,AKTIF,,AKTIF,0,5,25.0,25.0,KF.0007 Juanda
KFA-27557,"25 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 1155 Katili,2024-02-19,1.0,2026-02-18,AKTIF,,AKTIF,0,5,25.0,24.916666666666668,OTHER_LOCATION
KFA-27558,"30 Tahun, 10 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,Bogor,KF 1251 Semplak,2024-09-01,1.0,2026-08-31,AKTIF,,AKTIF,0,5,30.0,29.916666666666668,OTHER_LOCATION
KFA-27559,"26 Tahun, 4 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 0859 Sukaraja,2022-11-02,3.0,2025-11-01,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27560,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA GUDANG,Bogor,BM BOGOR,2023-07-25,2.0,2026-07-24,AKTIF,,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-27561,"25 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0007 Juanda,2023-11-02,2.0,2025-11-02,AKTIF,,AKTIF,0,5,25.0,24.833333333333332,KF.0007 Juanda
KFA-27562,"50 Tahun, 10 Bulan",Generasi X,PKWTT,SUPERVISOR,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,1996-09-01,29.0,,AKTIF,,AKTIF,0,4,50.0,47.583333333333336,KF.0007 Juanda
KFA-27563,"28 Tahun, 7 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1156 Gunung Putri,2024-06-02,1.0,2026-06-01,AKTIF,,AKTIF,0,5,28.0,27.916666666666668,OTHER_LOCATION
KFA-27564,"27 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF 1102 Cipayung Bogor,2025-02-27,0.0,2026-02-27,AKTIF,,AKTIF,0,5,27.0,27.0,OTHER_LOCATION
KFA-27565,"27 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0362 CIBINONG,2022-11-02,3.0,2025-11-01,AKTIF,,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-27566,"26 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF.0628 Suka Hati,2023-12-04,2.0,2025-12-04,AKTIF,,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-27567,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2021-12-01,4.0,2025-11-30,AKTIF,,AKTIF,0,5,27.0,26.666666666666668,KF.0007 Juanda
KFA-27568,"50 Tahun, 3 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Bogor,KF.0007 Juanda,1996-02-01,29.0,,AKTIF,,AKTIF,0,5,50.0,47.583333333333336,KF.0007 Juanda
KFA-27569,"46 Tahun, 7 Bulan",Generasi X,PKWTT,MANAGER,Pj. MANAGER UNIT BISNIS BOGOR,Bogor,KF.0007 Juanda,2003-04-01,22.0,,AKTIF,,AKTIF,0,2,46.0,44.166666666666664,KF.0007 Juanda
KFA-27570,"46 Tahun, 3 Bulan",Generasi X,PKWTT,PELAKSANA,PELAKSANA ADM. KAS / BANK,Bogor,BM BOGOR,2003-11-01,22.0,,AKTIF,,AKTIF,0,5,46.0,44.166666666666664,OTHER_LOCATION
KFA-27571,"25 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0007 Juanda,2023-10-02,2.0,2025-10-02,AKTIF,,AKTIF,0,5,25.0,24.833333333333332,KF.0007 Juanda
KFA-27572,"31 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0595 Tajur Baru,2020-11-06,5.0,2025-11-06,AKTIF,,AKTIF,0,5,31.0,30.583333333333332,OTHER_LOCATION
KFA-27573,"34 Tahun, 6 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Bogor,KF.0628 Suka Hati,2019-04-16,6.0,,AKTIF,,AKTIF,0,3,34.0,33.5,OTHER_LOCATION
KFA-27574,"28 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF 0669 Ramayana,2021-01-25,4.0,2026-01-24,AKTIF,,AKTIF,0,5,28.0,27.666666666666668,OTHER_LOCATION
KFA-27575,"43 Tahun, 9 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA PENUNJANG LAYANAN FARMASI,Cilegon,KF.0253,2004-04-01,21.0,,AKTIF,,AKTIF,0,5,43.0,41.25,OTHER_LOCATION
KFA-27576,"24 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0472 A Ayani,2021-09-18,4.0,2025-09-17,AKTIF,,AKTIF,0,5,24.0,23.666666666666668,OTHER_LOCATION
KFA-27577,"25 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,Cilegon,KF A. Yani Pandeglang,2024-08-23,1.0,2026-08-22,AKTIF,,AKTIF,0,5,25.0,24.916666666666668,OTHER_LOCATION
KFA-27578,"28 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,Bogor,KF 1153 Citeureup,2022-07-18,3.0,2026-07-18,AKTIF,,AKTIF,0,5,28.0,27.75,OTHER_LOCATION
KFA-27579,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Bogor,KF.0628 Suka Hati,2022-09-30,3.0,2025-09-30,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27580,"26 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0253,2022-12-10,3.0,2025-12-09,AKTIF,,AKTIF,0,5,26.0,25.75,OTHER_LOCATION
KFA-27581,"27 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0268 PCI,2022-09-25,3.0,2025-09-24,AKTIF,,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-27582,"36 Tahun, 9 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0140,2008-09-01,17.0,,AKTIF,,AKTIF,0,5,36.0,34.583333333333336,KF.0140
KFA-27583,"32 Tahun, 8 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Cilegon,KF 0669 Ramayana,2019-04-16,6.0,,AKTIF,,AKTIF,0,3,32.0,31.5,OTHER_LOCATION
KFA-27584,"27 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF 0669 Ramayana,2022-12-10,3.0,2025-12-09,AKTIF,,AKTIF,0,5,27.0,26.75,OTHER_LOCATION
KFA-27585,"28 Tahun, 9 Bulan",Millennials,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0472 A Ayani,2022-01-13,3.0,2026-01-12,AKTIF,,AKTIF,0,5,28.0,27.75,OTHER_LOCATION
KFA-27586,"43 Tahun, 9 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF 0669 Ramayana,2005-12-01,20.0,,AKTIF,,AKTIF,0,5,43.0,41.333333333333336,OTHER_LOCATION
KFA-27587,"23 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF Rau,2023-12-01,2.0,2025-11-30,AKTIF,,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-27588,"28 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0253,2020-09-25,5.0,2025-09-24,AKTIF,,AKTIF,0,5,28.0,27.583333333333332,OTHER_LOCATION
KFA-27589,"32 Tahun, 11 Bulan",Millennials,PKWTT,ASISTEN MANAGER,PHARMACY MANAGER,Cilegon,KF.0268 PCI,2020-02-01,5.0,,AKTIF,,AKTIF,0,3,32.0,31.583333333333332,OTHER_LOCATION
KFA-27590,"36 Tahun, 9 Bulan",Millennials,PKWTT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF.0140,2010-10-01,15.0,,AKTIF,,AKTIF,0,5,36.0,34.75,KF.0140
KFA-27591,"26 Tahun, 9 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,Cilegon,KF Ciruas,2023-03-25,2.0,2026-03-24,AKTIF,,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
